"dtype","param","subjid","fidtc","afidtc","aval"
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","VEEV_2023-01-31 00:00:00",0.8338877356410762
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","VEEV_2024-01-31 00:00:00",0.8187173535118819
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","VEEV_2024-10-31 00:00:00",0.3607434260872428
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","MSFT_2024-06-30 00:00:00",0.9796021103380615
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","VACNY_2020-12-31 00:00:00",0.8879529170696765
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","VACNY_2021-12-31 00:00:00",0.9027888319672088
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","VACNY_2022-12-31 00:00:00",0.909853357724601
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","VACNY_2023-12-31 00:00:00",0.8857735976941251
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","V_2021-09-30 00:00:00",0.8724377778349659
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","V_2022-09-30 00:00:00",0.8775195582216915
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","V_2023-09-30 00:00:00",0.8663935653621031
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","V_2024-09-30 00:00:00",0.8571522588877488
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","USB_2020-12-31 00:00:00",0.586534631692956
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","USB_2021-12-31 00:00:00",0.5809133528522633
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","USB_2022-12-31 00:00:00",0.5737929163024538
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","USB_2023-12-31 00:00:00",0.5793209684038899
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","USB_2024-09-30 00:00:00",0.10362084945075298
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UPS_2020-12-31 00:00:00",0.6470783069009478
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UPS_2021-12-31 00:00:00",0.7698676239581072
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UPS_2022-12-31 00:00:00",0.7821759236062831
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UPS_2023-12-31 00:00:00",0.7621020663720766
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UPS_2024-09-30 00:00:00",0.26029295100732697
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNP_2020-12-31 00:00:00",0.7006753714712406
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNP_2021-12-31 00:00:00",0.7126986854481681
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNP_2022-12-31 00:00:00",0.6997086451873584
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNP_2023-12-31 00:00:00",0.7043500209725458
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNP_2024-09-30 00:00:00",0.3764535435487015
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNLRF_2020-12-31 00:00:00",0.4938119075787081
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNLRF_2021-12-31 00:00:00",0.4803436517751445
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNLRF_2022-12-31 00:00:00",0.45157904676813476
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNLRF_2023-12-31 00:00:00",0.4353893042813677
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNLRF_2024-09-30 00:00:00",0.18074260705836398
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNICY_2020-12-31 00:00:00",0.8624449023102855
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNICY_2021-12-31 00:00:00",0.8637477054617925
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNICY_2022-12-31 00:00:00",0.8487946190457359
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNICY_2023-12-31 00:00:00",0.8557563736755671
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UNICY_2024-06-30 00:00:00",0.3250280119911959
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ULTA_2021-01-31 00:00:00",0.7625295957480414
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ULTA_2022-01-31 00:00:00",0.7343301471672343
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ULTA_2023-01-31 00:00:00",0.7537591808751807
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ULTA_2024-01-31 00:00:00",0.7503709496324167
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","ULTA_2024-10-31 00:00:00",0.33301854616351195
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UL_2020-12-31 00:00:00",0.7211095886507387
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UL_2021-12-31 00:00:00",0.7502176361234838
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UL_2022-12-31 00:00:00",0.7581246924289065
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","UL_2023-12-31 00:00:00",0.7563529947074648
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TXN_2020-12-31 00:00:00",0.7200290567172504
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TXN_2021-12-31 00:00:00",0.7844290206109027
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TXN_2022-12-31 00:00:00",0.7840471599477845
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TXN_2023-12-31 00:00:00",0.8017424388728218
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TXN_2024-09-30 00:00:00",0.396451926422322
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TTC_2021-10-31 00:00:00",0.8276301390883068
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TTC_2022-10-31 00:00:00",0.8129063181051895
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TTC_2023-10-31 00:00:00",0.8291110317954948
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TTC_2024-10-31 00:00:00",0.8391755395403173
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TRU_2020-12-31 00:00:00",0.7277962322941889
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TRU_2021-12-31 00:00:00",0.6703459109904164
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TRU_2022-12-31 00:00:00",0.6901932297748571
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TRU_2023-12-31 00:00:00",0.6848954549834616
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TRU_2024-09-30 00:00:00",0.30096440175135025
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TROW_2020-12-31 00:00:00",0.8621200647152416
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TROW_2021-12-31 00:00:00",0.8885884808696395
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TROW_2022-12-31 00:00:00",0.8970648593542705
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TROW_2023-12-31 00:00:00",0.8870179756902863
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TROW_2024-09-30 00:00:00",0.4138393640834731
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","MSFT_2024-06-30 00:00:00",0.9796021103380619
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TRAUF_2021-06-30 00:00:00",0.6352051281359575
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TRAUF_2022-06-30 00:00:00",0.6407811231820987
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TRAUF_2023-06-30 00:00:00",0.6426116380972855
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TRAUF_2024-06-30 00:00:00",0.6347235956939639
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TMSNY_2020-12-31 00:00:00",0.6833649410935139
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TMSNY_2021-12-31 00:00:00",0.6577880055085443
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TMSNY_2022-12-31 00:00:00",0.6877661343122836
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TMSNY_2023-12-31 00:00:00",0.7188073386574103
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TMSNY_2024-06-30 00:00:00",0.3037998114060898
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TH_2020-12-31 00:00:00",0.645380308706278
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TH_2021-12-31 00:00:00",0.6797847555885269
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TH_2022-12-31 00:00:00",0.8089198697123838
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TH_2023-12-31 00:00:00",0.8411372658637396
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TH_2024-09-30 00:00:00",0.40708453148814583
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TGYM.MI_2020-12-31 00:00:00",0.8597605793629595
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TGYM.MI_2021-12-31 00:00:00",0.8538167569719397
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TGYM.MI_2022-12-31 00:00:00",0.8478096796457127
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TGYM.MI_2023-12-31 00:00:00",0.8469645525110155
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TGR.BE_2020-12-31 00:00:00",0.21741154037327204
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TGR.BE_2021-12-31 00:00:00",0.2294496591667783
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TGR.BE_2022-12-31 00:00:00",0.20915676228148036
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TGR.BE_2023-12-31 00:00:00",0.26234181040802695
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TGR.BE_2024-09-30 00:00:00",0.40876918842450516
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","MSFT_2023-06-30 00:00:00",1.0000000000000016
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TDG_2021-09-30 00:00:00",0.4831690785061377
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TDG_2022-09-30 00:00:00",0.45983077030849145
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TDG_2023-09-30 00:00:00",0.5081398040134582
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TDG_2024-09-30 00:00:00",0.4494312195563328
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TCEHY_2020-12-31 00:00:00",0.8965508346016768
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TCEHY_2021-12-31 00:00:00",0.9016788193515692
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TCEHY_2022-12-31 00:00:00",0.9020726425714989
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TCEHY_2023-12-31 00:00:00",0.902082047223061
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","TCEHY_2024-06-30 00:00:00",0.3916116321033574
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SYK_2020-12-31 00:00:00",0.8148889132601141
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SYK_2021-12-31 00:00:00",0.8501079029081522
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SYK_2022-12-31 00:00:00",0.8482780097825879
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SYK_2023-12-31 00:00:00",0.876365663271993
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SYK_2024-09-30 00:00:00",0.37601701143330674
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SYIEY_2020-12-31 00:00:00",0.8631101300917333
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SYIEY_2021-12-31 00:00:00",0.8858996025766037
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SYIEY_2022-12-31 00:00:00",0.8561076223681366
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SYIEY_2023-12-31 00:00:00",0.8729645962241999
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SSDOY_2020-12-31 00:00:00",0.8409436716471584
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SSDOY_2021-12-31 00:00:00",0.8410025504839063
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SSDOY_2022-12-31 00:00:00",0.8272071055029381
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SSDOY_2023-12-31 00:00:00",0.82664122442006
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SSDOY_2024-06-30 00:00:00",0.21798506310019944
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","MSFT_2024-09-30 00:00:00",0.4158996428024884
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SPXSF_2020-12-31 00:00:00",0.9092365929822064
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SPXSF_2021-12-31 00:00:00",0.929186577247862
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2023-06-30 00:00:00","SPXSF_2022-12-31 00:00:00",0.8469450150266337
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WES_2022-12-31 00:00:00",0.7117549798898897
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WES_2023-12-31 00:00:00",0.7010612778741603
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WES_2024-09-30 00:00:00",0.38964802313205693
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEGE3.SA_2020-12-31 00:00:00",0.8400508523696559
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEGE3.SA_2021-12-31 00:00:00",0.8243196259695132
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEGE3.SA_2022-12-31 00:00:00",0.8118354595263726
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEGE3.SA_2023-12-31 00:00:00",0.8325623226946399
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WEGE3.SA_2024-09-30 00:00:00",0.3397482193928627
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WDFC_2021-08-31 00:00:00",0.8063420731709154
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WDFC_2022-08-31 00:00:00",0.7747490223483477
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WDFC_2023-08-31 00:00:00",0.7877537854888995
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WDFC_2024-08-31 00:00:00",0.781311405164946
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WCN_2020-12-31 00:00:00",0.8587418857285609
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WCN_2021-12-31 00:00:00",0.8658107940087517
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WCN_2022-12-31 00:00:00",0.8433394417801056
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WCN_2023-12-31 00:00:00",0.8519324450499607
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WCN_2024-09-30 00:00:00",0.33428822430734406
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WAT_2020-12-31 00:00:00",0.5116504351048431
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WAT_2021-12-31 00:00:00",0.5316198483979137
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WAT_2022-12-31 00:00:00",0.5295414816848446
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WAT_2023-12-31 00:00:00",0.6109217652394737
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","WAT_2024-09-30 00:00:00",0.3682255843016328
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSN_2020-12-31 00:00:00",0.1339274803888295
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSN_2021-12-31 00:00:00",0.15848634504595327
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSN_2022-12-31 00:00:00",0.13439025256458792
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSN_2023-12-31 00:00:00",0.15107287650897425
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSN_2024-09-30 00:00:00",0.344586532745099
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSK_2020-12-31 00:00:00",0.7883767761092402
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSK_2021-12-31 00:00:00",0.8348414879060778
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSK_2022-12-31 00:00:00",0.7589733111799172
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSK_2023-12-31 00:00:00",0.5119210502938251
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VRSK_2024-09-30 00:00:00",0.28688953306042203
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VEEV_2021-01-31 00:00:00",0.8254030663881109
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VEEV_2022-01-31 00:00:00",0.8030072819282827
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VEEV_2023-01-31 00:00:00",0.7861743253235228
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VEEV_2024-01-31 00:00:00",0.766095714596143
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","VEEV_2024-10-31 00:00:00",0.33918541440969424
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","MSFT","2024-06-30 00:00:00","MSFT_2021-06-30 00:00:00",0.9518358101275048
