"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod","fistresn","afidtc","chg"
"MO","INCOME STATEMENT","DIOD","DepreciationAmortizationDepletionIncomeStatement",15303000,"USD","2024-09-30 00:00:00","TTM",0.011821360951270779,"",""
"MO","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",16261000,"USD","2020-12-31 00:00:00","12M",0.013228767953531319,"",""
"MO","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",16216000,"USD","2021-12-31 00:00:00","12M",0.008983127276111507,"2021-12-31_2020-12-31",-0.002767357481089724
"MO","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",15610000,"USD","2022-12-31 00:00:00","12M",0.007802737206210199,"2022-12-31_2021-12-31",-0.037370498273310314
"MO","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",15282000,"USD","2023-12-31 00:00:00","12M",0.009196390046812405,"2023-12-31_2022-12-31",-0.021012171684817425
"MO","INCOME STATEMENT","DIOD","DepreciationAndAmortizationInIncomeStatement",15303000,"USD","2024-09-30 00:00:00","TTM",0.011821360951270779,"",""
"MO","INCOME STATEMENT","DIOD","DilutedAverageShares",46311000,"USD","2023-12-31 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","DIOD","DilutedAverageShares",52133000,"USD","2020-12-31 00:00:00","12M",0.04241162042441721,"",""
"MO","INCOME STATEMENT","DIOD","DilutedAverageShares",45781000,"USD","2021-12-31 00:00:00","12M",0.025361158721488707,"2021-12-31_2020-12-31",-0.12184221126733547
"MO","INCOME STATEMENT","DIOD","DilutedAverageShares",46036000,"USD","2022-12-31 00:00:00","12M",0.023011326715252578,"2022-12-31_2021-12-31",0.005569996286669142
"MO","INCOME STATEMENT","DIOD","DilutedAverageShares",46304500,"USD","2023-09-30 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","DIOD","DilutedAverageShares",46311000,"USD","2023-12-31 00:00:00","12M",0.02786899747794329,"2023-12-31_2022-12-31",0.005973585889304023
"MO","INCOME STATEMENT","DIOD","DilutedAverageShares",46342000,"USD","2024-03-31 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","DIOD","DilutedAverageShares",46339500,"USD","2024-06-30 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","DIOD","DilutedAverageShares",46372500,"USD","2024-09-30 00:00:00","TTM",0.0358221303478275,"2024-09-30_2023-09-30",0.001468539774751914
"MO","INCOME STATEMENT","MSFT","DilutedAverageShares",7608000000,"USD","2021-06-30 00:00:00","12M",0.04526200561610585,"",""
"MO","INCOME STATEMENT","MSFT","DilutedAverageShares",7540000000,"USD","2022-06-30 00:00:00","12M",0.03802895042114288,"2022-06-30_2021-06-30",-0.008937960042060988
"MO","INCOME STATEMENT","MSFT","DilutedAverageShares",7472000000,"USD","2023-06-30 00:00:00","12M",0.035259420050491944,"2023-06-30_2022-06-30",-0.009018567639257295
"MO","INCOME STATEMENT","MSFT","DilutedAverageShares",7466250000,"USD","2023-09-30 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","MSFT","DilutedAverageShares",7465000000,"USD","2023-12-31 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","MSFT","DilutedAverageShares",7466750000,"USD","2024-03-31 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","MSFT","DilutedAverageShares",7469000000,"USD","2024-06-30 00:00:00","12M",0.030470541199892297,"2024-06-30_2023-06-30",-0.00040149892933618843
"MO","INCOME STATEMENT","MSFT","DilutedAverageShares",7471000000,"USD","2024-09-30 00:00:00","TTM",0.02939140013375821,"2024-09-30_2023-09-30",0.0006361962163067135
"MO","INCOME STATEMENT","DIOD","DilutedEPS",1.88,"USD","2020-12-31 00:00:00","12M",1.52943138507096e-9,"",""
"MO","INCOME STATEMENT","DIOD","DilutedEPS",5,"USD","2021-12-31 00:00:00","12M",2.7698345079278205e-9,"2021-12-31_2020-12-31",1.6595744680851066
"MO","INCOME STATEMENT","DIOD","DilutedEPS",7.2,"USD","2022-12-31 00:00:00","12M",3.598956302672225e-9,"2022-12-31_2021-12-31",0.44000000000000006
"MO","INCOME STATEMENT","DIOD","DilutedEPS",6.35,"USD","2023-09-30 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","DIOD","DilutedEPS",4.91,"USD","2023-12-31 00:00:00","12M",2.9547359723759267e-9,"2023-12-31_2022-12-31",-0.31805555555555554
"MO","INCOME STATEMENT","DIOD","DilutedEPS",4.91,"USD","2023-12-31 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","DIOD","DilutedEPS",3.67,"USD","2024-03-31 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","DIOD","DilutedEPS",2.08,"USD","2024-06-30 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","DIOD","DilutedEPS",1.32,"USD","2024-09-30 00:00:00","TTM",1.019682183603047e-9,"2024-09-30_2023-09-30",-0.7921259842519685
"MO","INCOME STATEMENT","MSFT","DilutedEPS",8.05,"USD","2021-06-30 00:00:00","12M",4.7891580600637766e-11,"",""
"MO","INCOME STATEMENT","MSFT","DilutedEPS",9.65,"USD","2022-06-30 00:00:00","12M",4.867100418621073e-11,"2022-06-30_2021-06-30",0.1987577639751552
"MO","INCOME STATEMENT","MSFT","DilutedEPS",9.68,"USD","2023-06-30 00:00:00","12M",4.56786919283675e-11,"2023-06-30_2022-06-30",0.003108808290155374
"MO","INCOME STATEMENT","MSFT","DilutedEPS",10.32,"USD","2023-09-30 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","MSFT","DilutedEPS",11.06,"USD","2023-12-31 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","MSFT","DilutedEPS",11.54,"USD","2024-03-31 00:00:00","TTM","","",""
"MO","INCOME STATEMENT","MSFT","DilutedEPS",11.8,"USD","2024-06-30 00:00:00","12M",4.813929390262808e-11,"2024-06-30_2023-06-30",0.21900826446281002
"MO","INCOME STATEMENT","MSFT","DilutedEPS",12.11,"USD","2024-09-30 00:00:00","TTM",4.7641527990872966e-11,"2024-09-30_2023-09-30",0.1734496124031007
"MO","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",98088000,"USD","2020-12-31 00:00:00","12M",0.07979726898874485,"",""
"MO","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",228763000,"USD","2021-12-31 00:00:00","12M",0.1267271303074184,"2021-12-31_2020-12-31",1.3322220862898622
"MO","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",331283000,"USD","2022-12-31 00:00:00","12M",0.1655934778914115,"2022-12-31_2021-12-31",0.4481493947884929
"MO","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",227182000,"USD","2023-12-31 00:00:00","12M",0.1367134068587185,"2023-12-31_2022-12-31",-0.31423586480441196
"MO","INCOME STATEMENT","DIOD","DilutedNIAvailtoComStockholders",61075000,"USD","2024-09-30 00:00:00","TTM",0.04717961315420916,"",""
"MO","INCOME STATEMENT","MSFT","DilutedNIAvailtoComStockholders",61271000000,"USD","2021-06-30 00:00:00","12M",0.36451739564989766,"",""
"MO","INCOME STATEMENT","MSFT","DilutedNIAvailtoComStockholders",72738000000,"USD","2022-06-30 00:00:00","12M",0.3668633681343622,"2022-06-30_2021-06-30",0.18715216007572913
"MO","INCOME STATEMENT","MSFT","DilutedNIAvailtoComStockholders",72361000000,"USD","2023-06-30 00:00:00","12M",0.3414623787839464,"2023-06-30_2022-06-30",-0.005182985509637328
"MO","INCOME STATEMENT","MSFT","DilutedNIAvailtoComStockholders",88136000000,"USD","2024-06-30 00:00:00","12M",0.35955972944084985,"2024-06-30_2023-06-30",0.2180041735188845
"MO","INCOME STATEMENT","MSFT","DilutedNIAvailtoComStockholders",90512000000,"USD","2024-09-30 00:00:00","TTM",0.35608009756481374,"",""
"MO","INCOME STATEMENT","DIOD","EBIT",132003000,"USD","2020-12-31 00:00:00","12M",0.10738804846995847,"",""
"MO","INCOME STATEMENT","DIOD","EBIT",322586000,"USD","2021-12-31 00:00:00","12M",0.17870196691488077,"2021-12-31_2020-12-31",1.4437777929289486
"MO","INCOME STATEMENT","DIOD","EBIT",404260000,"USD","2022-12-31 00:00:00","12M",0.20207139929420467,"2022-12-31_2021-12-31",0.25318519712572773
"MO","INCOME STATEMENT","DIOD","EBIT",283633000,"USD","2023-12-31 00:00:00","12M",0.17068444563195545,"2023-12-31_2022-12-31",-0.29838965022510267
"MO","INCOME STATEMENT","DIOD","EBIT",80611000,"USD","2024-09-30 00:00:00","TTM",0.062270909471534255,"",""
"MO","INCOME STATEMENT","MSFT","EBIT",73448000000,"USD","2021-06-30 00:00:00","12M",0.43696159154728476,"",""
"MO","INCOME STATEMENT","MSFT","EBIT",85779000000,"USD","2022-06-30 00:00:00","12M",0.4326373127553336,"2022-06-30_2021-06-30",0.16788748502341794
"MO","INCOME STATEMENT","MSFT","EBIT",91279000000,"USD","2023-06-30 00:00:00","12M",0.43073402071585304,"2023-06-30_2022-06-30",0.064118257382343
"MO","INCOME STATEMENT","MSFT","EBIT",110722000000,"USD","2024-06-30 00:00:00","12M",0.45170160165142254,"2024-06-30_2023-06-30",0.21300627745702735
"MO","INCOME STATEMENT","MSFT","EBIT",113764000000,"USD","2024-09-30 00:00:00","TTM",0.4475549785593454,"",""
"MO","INCOME STATEMENT","DIOD","EBITDA",240010000,"USD","2020-12-31 00:00:00","12M",0.1952546950696176,"",""
"MO","INCOME STATEMENT","DIOD","EBITDA",445021000,"USD","2021-12-31 00:00:00","12M",0.2465269045105093,"2021-12-31_2020-12-31",0.854176909295446
"MO","INCOME STATEMENT","DIOD","EBITDA",532019000,"USD","2022-12-31 00:00:00","12M",0.2659323796099131,"2022-12-31_2021-12-31",0.19549189813514417
"MO","INCOME STATEMENT","DIOD","EBITDA",420963000,"USD","2023-12-31 00:00:00","12M",0.2533267859754149,"2023-12-31_2022-12-31",-0.2087444245412288
"MO","INCOME STATEMENT","DIOD","EBITDA",217504000,"USD","2024-09-30 00:00:00","TTM",0.1680189042896948,"",""
"MO","INCOME STATEMENT","MSFT","EBITDA",85134000000,"USD","2021-06-30 00:00:00","12M",0.5064846984912664,"",""
"MO","INCOME STATEMENT","MSFT","EBITDA",100239000000,"USD","2022-06-30 00:00:00","12M",0.5055681646239976,"2022-06-30_2021-06-30",0.1774261752061456
"MO","INCOME STATEMENT","MSFT","EBITDA",105140000000,"USD","2023-06-30 00:00:00","12M",0.49614232121369417,"2023-06-30_2022-06-30",0.04889314538253574
"MO","INCOME STATEMENT","MSFT","EBITDA",133009000000,"USD","2024-06-30 00:00:00","12M",0.5426236731097168,"2024-06-30_2023-06-30",0.2650656267833365
"MO","INCOME STATEMENT","MSFT","EBITDA",139513000000,"USD","2024-09-30 00:00:00","TTM",0.5488532200322593,"",""
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",-106000,"USD","2020-12-31 00:00:00","12M",-0.00008623389724336263,"",""
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",-246000,"USD","2021-12-31 00:00:00","12M",-0.00013627585779004875,"2021-12-31_2020-12-31",1.320754716981132
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",3651000,"USD","2022-12-31 00:00:00","12M",0.0018249707584800407,"2022-12-31_2021-12-31",-15.841463414634147
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",2045000,"USD","2023-12-31 00:00:00","12M",0.0012306385058062667,"2023-12-31_2022-12-31",-0.43987948507258284
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfPPE",7570000,"USD","2024-09-30 00:00:00","TTM",0.005847722825662928,"",""
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfSecurity",-7731000,"USD","2020-12-31 00:00:00","12M",-0.00628937980743808,"",""
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfSecurity",25911000,"USD","2021-12-31 00:00:00","12M",0.014353836386983551,"2021-12-31_2020-12-31",-4.351571594877765
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfSecurity",-14392000,"USD","2022-12-31 00:00:00","12M",-0.007193913765008148,"2022-12-31_2021-12-31",-1.5554397746130988
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfSecurity",13003000,"USD","2023-12-31 00:00:00","12M",0.007824935203422438,"2023-12-31_2022-12-31",-1.9034880489160644
"MO","INCOME STATEMENT","DIOD","GainOnSaleOfSecurity",-2005000,"USD","2024-09-30 00:00:00","TTM",-0.00154883543797281,"",""
"MO","INCOME STATEMENT","MSFT","GainOnSaleOfSecurity",1316000000,"USD","2021-06-30 00:00:00","12M",0.007829232306886869,"",""
"MO","INCOME STATEMENT","MSFT","GainOnSaleOfSecurity",435000000,"USD","2022-06-30 00:00:00","12M",0.0021939779089120894,"2022-06-30_2021-06-30",-0.6694528875379939
"MO","INCOME STATEMENT","MSFT","GainOnSaleOfSecurity",15000000,"USD","2023-06-30 00:00:00","12M",0.00007078309699643725,"2023-06-30_2022-06-30",-0.9655172413793104
"MO","INCOME STATEMENT","MSFT","GainOnSaleOfSecurity",-343000000,"USD","2024-06-30 00:00:00","12M",-0.0013993032041187653,"2024-06-30_2023-06-30",-23.866666666666667
"MO","INCOME STATEMENT","MSFT","GainOnSaleOfSecurity",74000000,"USD","2024-09-30 00:00:00","TTM",0.0002911208151382824,"",""
"MO","INCOME STATEMENT","MSFT","GeneralAndAdministrativeExpense",5107000000,"USD","2021-06-30 00:00:00","12M",0.030382894674218265,"",""
"MO","INCOME STATEMENT","MSFT","GeneralAndAdministrativeExpense",5900000000,"USD","2022-06-30 00:00:00","12M",0.029757401523175468,"2022-06-30_2021-06-30",0.15527707068729196
"MO","INCOME STATEMENT","MSFT","GeneralAndAdministrativeExpense",7575000000,"USD","2023-06-30 00:00:00","12M",0.03574546398320081,"2023-06-30_2022-06-30",0.2838983050847458
"MO","INCOME STATEMENT","MSFT","GeneralAndAdministrativeExpense",7609000000,"USD","2024-06-30 00:00:00","12M",0.031041685364838735,"2024-06-30_2023-06-30",0.004488448844884489
"MO","INCOME STATEMENT","MSFT","GeneralAndAdministrativeExpense",7808000000,"USD","2024-09-30 00:00:00","TTM",0.030717180062158227,"",""
"MO","INCOME STATEMENT","DIOD","GrossProfit",431121000,"USD","2020-12-31 00:00:00","12M",0.350728717108073,"",""
"MO","INCOME STATEMENT","DIOD","GrossProfit",670360000,"USD","2021-12-31 00:00:00","12M",0.37135725214689874,"2021-12-31_2020-12-31",0.5549230958362038
"MO","INCOME STATEMENT","DIOD","GrossProfit",827237000,"USD","2022-12-31 00:00:00","12M",0.41349858541023105,"2022-12-31_2021-12-31",0.23401903454860076
"MO","INCOME STATEMENT","DIOD","GrossProfit",658182000,"USD","2023-12-31 00:00:00","12M",0.39608025086972143,"2023-12-31_2022-12-31",-0.20436102350354252
"MO","INCOME STATEMENT","DIOD","GrossProfit",437454000,"USD","2024-09-30 00:00:00","TTM",0.33792731056506614,"",""
"MO","INCOME STATEMENT","MSFT","GrossProfit",115856000000,"USD","2021-06-30 00:00:00","12M",0.689258007710247,"",""
"MO","INCOME STATEMENT","MSFT","GrossProfit",135620000000,"USD","2022-06-30 00:00:00","12M",0.684016744842891,"2022-06-30_2021-06-30",0.1705910785803066
"MO","INCOME STATEMENT","MSFT","GrossProfit",146052000000,"USD","2023-06-30 00:00:00","12M",0.6892008588349102,"2023-06-30_2022-06-30",0.07692080814039227
"MO","INCOME STATEMENT","MSFT","GrossProfit",171008000000,"USD","2024-06-30 00:00:00","12M",0.6976444382797138,"2024-06-30_2023-06-30",0.17087064881001288
"MO","INCOME STATEMENT","MSFT","GrossProfit",176279000000,"USD","2024-09-30 00:00:00","TTM",0.6934930563751525,"",""
"MO","INCOME STATEMENT","DIOD","InterestExpense",11662000,"USD","2020-12-31 00:00:00","12M",0.009487355751434858,"",""
"MO","INCOME STATEMENT","DIOD","InterestExpense",7491000,"USD","2021-12-31 00:00:00","12M",0.004149766059777461,"2021-12-31_2020-12-31",-0.3576573486537472
"MO","INCOME STATEMENT","DIOD","InterestExpense",8320000,"USD","2022-12-31 00:00:00","12M",0.004158793949754571,"2022-12-31_2021-12-31",0.11066613269256441
"MO","INCOME STATEMENT","DIOD","InterestExpense",5700000,"USD","2023-12-31 00:00:00","12M",0.0034301415565260247,"2023-12-31_2022-12-31",-0.31490384615384615
"MO","INCOME STATEMENT","DIOD","InterestExpense",2321000,"USD","2024-09-30 00:00:00","TTM",0.0017929411728353577,"",""
"MO","INCOME STATEMENT","MSFT","InterestExpense",2346000000,"USD","2021-06-30 00:00:00","12M",0.013956974917900147,"",""
"MO","INCOME STATEMENT","MSFT","InterestExpense",2063000000,"USD","2022-06-30 00:00:00","12M",0.010405003278357795,"2022-06-30_2021-06-30",-0.1206308610400682
"MO","INCOME STATEMENT","MSFT","InterestExpense",1968000000,"USD","2023-06-30 00:00:00","12M",0.009286742325932568,"2023-06-30_2022-06-30",-0.046049442559379546
"MO","INCOME STATEMENT","MSFT","InterestExpense",2935000000,"USD","2024-06-30 00:00:00","12M",0.011973629457984188,"2024-06-30_2023-06-30",0.49136178861788615
"MO","INCOME STATEMENT","MSFT","InterestExpense",2992000000,"USD","2024-09-30 00:00:00","TTM",0.011770722687753256,"",""
"MO","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",11662000,"USD","2020-12-31 00:00:00","12M",0.009487355751434858,"",""
"MO","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",7491000,"USD","2021-12-31 00:00:00","12M",0.004149766059777461,"2021-12-31_2020-12-31",-0.3576573486537472
"MO","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",8320000,"USD","2022-12-31 00:00:00","12M",0.004158793949754571,"2022-12-31_2021-12-31",0.11066613269256441
"MO","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",5700000,"USD","2023-12-31 00:00:00","12M",0.0034301415565260247,"2023-12-31_2022-12-31",-0.31490384615384615
"MO","INCOME STATEMENT","DIOD","InterestExpenseNonOperating",2321000,"USD","2024-09-30 00:00:00","TTM",0.0017929411728353577,"",""
"MO","INCOME STATEMENT","MSFT","InterestExpenseNonOperating",2346000000,"USD","2021-06-30 00:00:00","12M",0.013956974917900147,"",""
"MO","INCOME STATEMENT","MSFT","InterestExpenseNonOperating",2063000000,"USD","2022-06-30 00:00:00","12M",0.010405003278357795,"2022-06-30_2021-06-30",-0.1206308610400682
"MO","INCOME STATEMENT","MSFT","InterestExpenseNonOperating",1968000000,"USD","2023-06-30 00:00:00","12M",0.009286742325932568,"2023-06-30_2022-06-30",-0.046049442559379546
"MO","INCOME STATEMENT","MSFT","InterestExpenseNonOperating",2935000000,"USD","2024-06-30 00:00:00","12M",0.011973629457984188,"2024-06-30_2023-06-30",0.49136178861788615
"MO","INCOME STATEMENT","MSFT","InterestExpenseNonOperating",2992000000,"USD","2024-09-30 00:00:00","TTM",0.011770722687753256,"",""
"MO","INCOME STATEMENT","DIOD","InterestIncome",1066000,"USD","2020-12-31 00:00:00","12M",0.0008672201364285337,"",""
"MO","INCOME STATEMENT","DIOD","InterestIncome",3139000,"USD","2021-12-31 00:00:00","12M",0.0017389021040770856,"2021-12-31_2020-12-31",1.9446529080675423
"MO","INCOME STATEMENT","DIOD","InterestIncome",3672000,"USD","2022-12-31 00:00:00","12M",0.0018354677143628349,"2022-12-31_2021-12-31",0.16979929913985345
"MO","INCOME STATEMENT","DIOD","InterestIncome",13338000,"USD","2023-12-31 00:00:00","12M",0.008026531242270898,"2023-12-31_2022-12-31",2.6323529411764706
"MO","INCOME STATEMENT","DIOD","InterestIncome",18218000,"USD","2024-09-30 00:00:00","TTM",0.014073159106727507,"",""
"MO","INCOME STATEMENT","MSFT","InterestIncome",2131000000,"USD","2021-06-30 00:00:00","12M",0.012677883013659512,"",""
"MO","INCOME STATEMENT","MSFT","InterestIncome",2094000000,"USD","2022-06-30 00:00:00","12M",0.010561355727038887,"2022-06-30_2021-06-30",-0.017362740497419052
"MO","INCOME STATEMENT","MSFT","InterestIncome",2994000000,"USD","2023-06-30 00:00:00","12M",0.014128306160488876,"2023-06-30_2022-06-30",0.4297994269340974
"MO","INCOME STATEMENT","MSFT","InterestIncome",3157000000,"USD","2024-06-30 00:00:00","12M",0.012879300919542105,"2024-06-30_2023-06-30",0.05444221776887107
"MO","INCOME STATEMENT","MSFT","InterestIncome",2672000000,"USD","2024-09-30 00:00:00","TTM",0.010511821865533656,"",""
"MO","INCOME STATEMENT","DIOD","InterestIncomeNonOperating",1066000,"USD","2020-12-31 00:00:00","12M",0.0008672201364285337,"",""
"MO","INCOME STATEMENT","DIOD","InterestIncomeNonOperating",3139000,"USD","2021-12-31 00:00:00","12M",0.0017389021040770856,"2021-12-31_2020-12-31",1.9446529080675423
"MO","INCOME STATEMENT","DIOD","InterestIncomeNonOperating",3672000,"USD","2022-12-31 00:00:00","12M",0.0018354677143628349,"2022-12-31_2021-12-31",0.16979929913985345
"MO","INCOME STATEMENT","DIOD","InterestIncomeNonOperating",13338000,"USD","2023-12-31 00:00:00","12M",0.008026531242270898,"2023-12-31_2022-12-31",2.6323529411764706
"MO","INCOME STATEMENT","DIOD","InterestIncomeNonOperating",18218000,"USD","2024-09-30 00:00:00","TTM",0.014073159106727507,"",""
"MO","INCOME STATEMENT","MSFT","InterestIncomeNonOperating",2131000000,"USD","2021-06-30 00:00:00","12M",0.012677883013659512,"",""
"MO","INCOME STATEMENT","MSFT","InterestIncomeNonOperating",2094000000,"USD","2022-06-30 00:00:00","12M",0.010561355727038887,"2022-06-30_2021-06-30",-0.017362740497419052
"MO","INCOME STATEMENT","MSFT","InterestIncomeNonOperating",2994000000,"USD","2023-06-30 00:00:00","12M",0.014128306160488876,"2023-06-30_2022-06-30",0.4297994269340974
"MO","INCOME STATEMENT","MSFT","InterestIncomeNonOperating",3157000000,"USD","2024-06-30 00:00:00","12M",0.012879300919542105,"2024-06-30_2023-06-30",0.05444221776887107
"MO","INCOME STATEMENT","MSFT","InterestIncomeNonOperating",2672000000,"USD","2024-09-30 00:00:00","TTM",0.010511821865533656,"",""
"MO","INCOME STATEMENT","DIOD","MinorityInterests",-1141000,"USD","2020-12-31 00:00:00","12M",-0.0009282346863648751,"",""
"MO","INCOME STATEMENT","DIOD","MinorityInterests",-7525000,"USD","2021-12-31 00:00:00","12M",-0.00416860093443137,"2021-12-31_2020-12-31",5.595092024539877
"MO","INCOME STATEMENT","DIOD","MinorityInterests",-7972000,"USD","2022-12-31 00:00:00","12M",-0.003984844395125414,"2022-12-31_2021-12-31",0.05940199335548173
"MO","INCOME STATEMENT","DIOD","MinorityInterests",-3466000,"USD","2023-12-31 00:00:00","12M",-0.0020857667780560005,"2023-12-31_2022-12-31",-0.5652282990466633
"MO","INCOME STATEMENT","DIOD","MinorityInterests",-4645000,"USD","2024-09-30 00:00:00","TTM",-0.003588199805178904,"",""
"MO","INCOME STATEMENT","DIOD","NetIncome",98088000,"USD","2020-12-31 00:00:00","12M",0.07979726898874485,"",""
"MO","INCOME STATEMENT","DIOD","NetIncome",228763000,"USD","2021-12-31 00:00:00","12M",0.1267271303074184,"2021-12-31_2020-12-31",1.3322220862898622
"MO","INCOME STATEMENT","DIOD","NetIncome",331283000,"USD","2022-12-31 00:00:00","12M",0.1655934778914115,"2022-12-31_2021-12-31",0.4481493947884929
"MO","INCOME STATEMENT","DIOD","NetIncome",227182000,"USD","2023-12-31 00:00:00","12M",0.1367134068587185,"2023-12-31_2022-12-31",-0.31423586480441196
"MO","INCOME STATEMENT","DIOD","NetIncome",61075000,"USD","2024-09-30 00:00:00","TTM",0.04717961315420916,"",""
"MO","INCOME STATEMENT","MSFT","NetIncome",61271000000,"USD","2021-06-30 00:00:00","12M",0.36451739564989766,"",""
"MO","INCOME STATEMENT","MSFT","NetIncome",72738000000,"USD","2022-06-30 00:00:00","12M",0.3668633681343622,"2022-06-30_2021-06-30",0.18715216007572913
"MO","INCOME STATEMENT","MSFT","NetIncome",72361000000,"USD","2023-06-30 00:00:00","12M",0.3414623787839464,"2023-06-30_2022-06-30",-0.005182985509637328
"MO","INCOME STATEMENT","MSFT","NetIncome",88136000000,"USD","2024-06-30 00:00:00","12M",0.35955972944084985,"2024-06-30_2023-06-30",0.2180041735188845
"MO","INCOME STATEMENT","MSFT","NetIncome",90512000000,"USD","2024-09-30 00:00:00","TTM",0.35608009756481374,"",""
"MO","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",98088000,"USD","2020-12-31 00:00:00","12M",0.07979726898874485,"",""
"MO","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",228763000,"USD","2021-12-31 00:00:00","12M",0.1267271303074184,"2021-12-31_2020-12-31",1.3322220862898622
"MO","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",331283000,"USD","2022-12-31 00:00:00","12M",0.1655934778914115,"2022-12-31_2021-12-31",0.4481493947884929
"MO","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",227182000,"USD","2023-12-31 00:00:00","12M",0.1367134068587185,"2023-12-31_2022-12-31",-0.31423586480441196
"MO","INCOME STATEMENT","DIOD","NetIncomeCommonStockholders",61075000,"USD","2024-09-30 00:00:00","TTM",0.04717961315420916,"",""
"MO","INCOME STATEMENT","MSFT","NetIncomeCommonStockholders",61271000000,"USD","2021-06-30 00:00:00","12M",0.36451739564989766,"",""
"MO","INCOME STATEMENT","MSFT","NetIncomeCommonStockholders",72738000000,"USD","2022-06-30 00:00:00","12M",0.3668633681343622,"2022-06-30_2021-06-30",0.18715216007572913
"MO","INCOME STATEMENT","MSFT","NetIncomeCommonStockholders",72361000000,"USD","2023-06-30 00:00:00","12M",0.3414623787839464,"2023-06-30_2022-06-30",-0.005182985509637328
"MO","INCOME STATEMENT","MSFT","NetIncomeCommonStockholders",88136000000,"USD","2024-06-30 00:00:00","12M",0.35955972944084985,"2024-06-30_2023-06-30",0.2180041735188845
"MO","INCOME STATEMENT","MSFT","NetIncomeCommonStockholders",90512000000,"USD","2024-09-30 00:00:00","TTM",0.35608009756481374,"",""
"MO","INCOME STATEMENT","DIOD","NetIncomeContinuousOperations",99229000,"USD","2020-12-31 00:00:00","12M",0.08072550367510972,"",""
"MO","INCOME STATEMENT","DIOD","NetIncomeContinuousOperations",236288000,"USD","2021-12-31 00:00:00","12M",0.13089573124184975,"2021-12-31_2020-12-31",1.3812393554303681
"MO","INCOME STATEMENT","DIOD","NetIncomeContinuousOperations",339255000,"USD","2022-12-31 00:00:00","12M",0.1695783222865369,"2022-12-31_2021-12-31",0.43576906148429034
"MO","INCOME STATEMENT","DIOD","NetIncomeContinuousOperations",230648000,"USD","2023-12-31 00:00:00","12M",0.1387991736367745,"2023-12-31_2022-12-31",-0.32013382264078644
"MO","INCOME STATEMENT","DIOD","NetIncomeContinuousOperations",65720000,"USD","2024-09-30 00:00:00","TTM",0.050767812959388064,"",""
"MO","INCOME STATEMENT","MSFT","NetIncomeContinuousOperations",61271000000,"USD","2021-06-30 00:00:00","12M",0.36451739564989766,"",""
"MO","INCOME STATEMENT","MSFT","NetIncomeContinuousOperations",72738000000,"USD","2022-06-30 00:00:00","12M",0.3668633681343622,"2022-06-30_2021-06-30",0.18715216007572913
"MO","INCOME STATEMENT","MSFT","NetIncomeContinuousOperations",72361000000,"USD","2023-06-30 00:00:00","12M",0.3414623787839464,"2023-06-30_2022-06-30",-0.005182985509637328
"MO","INCOME STATEMENT","MSFT","NetIncomeContinuousOperations",88136000000,"USD","2024-06-30 00:00:00","12M",0.35955972944084985,"2024-06-30_2023-06-30",0.2180041735188845
"MO","INCOME STATEMENT","MSFT","NetIncomeContinuousOperations",90512000000,"USD","2024-09-30 00:00:00","TTM",0.35608009756481374,"",""
