"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod"
"MO","BALANCE SHEET","MSFT","IncomeTaxPayable",2174000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","IncomeTaxPayable",4067000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","IncomeTaxPayable",4152000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","IncomeTaxPayable",5017000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Inventory",307062000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Inventory",348622000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Inventory",360281000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Inventory",389774000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Inventory",2636000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Inventory",3742000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Inventory",2500000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Inventory",1246000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","InvestedCapital",1414422000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","InvestedCapital",1538265000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","InvestedCapital",1699088000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","InvestedCapital",1802824000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","InvestedCapital",200134000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","InvestedCapital",216323000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","InvestedCapital",253460000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","InvestedCapital",320107000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","InvestmentsAndAdvances",5984000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","InvestmentsAndAdvances",6891000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","InvestmentsAndAdvances",9879000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","InvestmentsAndAdvances",14600000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LandAndImprovements",66998000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LandAndImprovements",66901000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LandAndImprovements",67846000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LandAndImprovements",74218000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LandAndImprovements",3660000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LandAndImprovements",4734000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LandAndImprovements",5683000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LandAndImprovements",8163000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Leases",6884000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Leases",7819000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Leases",8537000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Leases",9594000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LineOfCredit",140563000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LineOfCredit",18068000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LineOfCredit",36280000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LineOfCredit",40685000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermCapitalLeaseObligation",27065000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermCapitalLeaseObligation",22314000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermCapitalLeaseObligation",20811000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermCapitalLeaseObligation",27383000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermCapitalLeaseObligation",9629000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermCapitalLeaseObligation",11489000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermCapitalLeaseObligation",12728000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermCapitalLeaseObligation",15497000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermDebt",288179000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermDebt",265574000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermDebt",147470000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermDebt",16979000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermDebt",50074000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermDebt",47032000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermDebt",41990000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermDebt",42688000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermDebtAndCapitalLeaseObligation",315244000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermDebtAndCapitalLeaseObligation",287888000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermDebtAndCapitalLeaseObligation",168281000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","LongTermDebtAndCapitalLeaseObligation",44362000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermDebtAndCapitalLeaseObligation",59703000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermDebtAndCapitalLeaseObligation",58521000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermDebtAndCapitalLeaseObligation",54718000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermDebtAndCapitalLeaseObligation",58185000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermEquityInvestment",5984000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermEquityInvestment",6891000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermEquityInvestment",9879000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","LongTermEquityInvestment",14600000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","MachineryFurnitureEquipment",942405000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","MachineryFurnitureEquipment",962597000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","MachineryFurnitureEquipment",1137737000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","MachineryFurnitureEquipment",1201400000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","MachineryFurnitureEquipment",56594000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","MachineryFurnitureEquipment",66491000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","MachineryFurnitureEquipment",81207000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","MachineryFurnitureEquipment",100312000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","MinorityInterest",52303000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","MinorityInterest",65482000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","MinorityInterest",69274000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","MinorityInterest",68936000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NetDebt",182537000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetDebt",43922000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetDebt",35850000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetDebt",12533000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetDebt",33315000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NetPPE",530815000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NetPPE",582079000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NetPPE",736730000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NetPPE",746169000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetPPE",70803000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetPPE",87546000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetPPE",109987000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetPPE",154552000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NetTangibleAssets",694898000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NetTangibleAssets",992802000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NetTangibleAssets",1289751000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NetTangibleAssets",1530246000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetTangibleAssets",84477000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetTangibleAssets",87720000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetTangibleAssets",128971000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NetTangibleAssets",121660000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredAssets",57841000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredAssets",21256000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredAssets",35308000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredAssets",51620000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredLiabilities",61355000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredLiabilities",66448000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredLiabilities",38879000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredLiabilities",41157000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredLiabilities",2814000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredLiabilities",3100000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredLiabilities",3345000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredLiabilities",5220000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredRevenue",2616000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredRevenue",2870000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredRevenue",2912000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredRevenue",2602000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesAssets",57841000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesAssets",21256000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesAssets",35308000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesAssets",51620000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesLiabilities",34598000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesLiabilities",32230000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesLiabilities",12903000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","NonCurrentDeferredTaxesLiabilities",13662000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredTaxesLiabilities",198000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredTaxesLiabilities",230000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredTaxesLiabilities",433000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","NonCurrentDeferredTaxesLiabilities",2618000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OrdinarySharesNumber",44276194,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OrdinarySharesNumber",45017774,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OrdinarySharesNumber",45469722,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OrdinarySharesNumber",45938382,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OrdinarySharesNumber",7519000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OrdinarySharesNumber",7464000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OrdinarySharesNumber",7432000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OrdinarySharesNumber",7434000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentAssets",70193000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentAssets",107194000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentAssets",83999000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentAssets",97024000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherCurrentAssets",13393000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherCurrentAssets",16924000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherCurrentAssets",21807000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherCurrentAssets",26021000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentBorrowings",21860000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentBorrowings",17381000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentBorrowings",1693000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentBorrowings",4419000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentLiabilities",530000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentLiabilities",3711000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentLiabilities",3350000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherCurrentLiabilities",137000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherCurrentLiabilities",11666000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherCurrentLiabilities",13067000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherCurrentLiabilities",14745000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherCurrentLiabilities",19185000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherEquityAdjustments",-73606000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherEquityAdjustments",-50517000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherEquityAdjustments",-128233000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherEquityAdjustments",-143227000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherEquityAdjustments",1822000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherEquityAdjustments",-4678000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherEquityAdjustments",-6343000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherEquityAdjustments",-5590000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherIntangibleAssets",110591000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherIntangibleAssets",94550000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherIntangibleAssets",79137000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherIntangibleAssets",63937000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherIntangibleAssets",7800000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherIntangibleAssets",11298000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherIntangibleAssets",9366000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherIntangibleAssets",27597000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherNonCurrentAssets",97892000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherNonCurrentAssets",159048000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherNonCurrentAssets",130709000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherNonCurrentAssets",171990000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherNonCurrentAssets",15075000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherNonCurrentAssets",21897000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherNonCurrentAssets",30601000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherNonCurrentAssets",36460000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherNonCurrentLiabilities",4905000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherNonCurrentLiabilities",8356000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherNonCurrentLiabilities",13188000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherNonCurrentLiabilities",21487000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherNonCurrentLiabilities",13427000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherNonCurrentLiabilities",15526000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherNonCurrentLiabilities",17981000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherNonCurrentLiabilities",27064000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherProperties",11088000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherProperties",13148000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherProperties",14346000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherProperties",18961000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherShortTermInvestments",6142000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherShortTermInvestments",6542000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherShortTermInvestments",7059000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","OtherShortTermInvestments",10174000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherShortTermInvestments",116032000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherShortTermInvestments",90818000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherShortTermInvestments",76552000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","OtherShortTermInvestments",57216000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Payables",195080000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Payables",253209000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Payables",183158000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Payables",171938000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Payables",17337000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Payables",23067000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Payables",22247000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Payables",27013000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PayablesAndAccruedExpenses",287249000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PayablesAndAccruedExpenses",347536000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PayablesAndAccruedExpenses",301438000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PayablesAndAccruedExpenses",275365000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","PayablesAndAccruedExpenses",17337000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","PayablesAndAccruedExpenses",23067000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","PayablesAndAccruedExpenses",22247000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","PayablesAndAccruedExpenses",27013000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PensionandOtherPostRetirementBenefitPlansCurrent",48748000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PensionandOtherPostRetirementBenefitPlansCurrent",73124000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PensionandOtherPostRetirementBenefitPlansCurrent",82349000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PensionandOtherPostRetirementBenefitPlansCurrent",64000000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","PensionandOtherPostRetirementBenefitPlansCurrent",10057000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","PensionandOtherPostRetirementBenefitPlansCurrent",10661000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","PensionandOtherPostRetirementBenefitPlansCurrent",11009000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","PensionandOtherPostRetirementBenefitPlansCurrent",12564000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PreferredStock",0,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PreferredStock",0,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PreferredStock",0,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PreferredStock",0,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PrepaidAssets",70193000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PrepaidAssets",107194000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","PrepaidAssets",83999000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Properties",0,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Properties",0,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Properties",0,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Properties",0,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Properties",0,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Properties",0,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Properties",0,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Properties",0,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RawMaterials",148090000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RawMaterials",158281000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RawMaterials",183006000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RawMaterials",187096000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","RawMaterials",1190000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","RawMaterials",1144000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","RawMaterials",709000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","RawMaterials",394000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Receivables",320061000,"USD","2020-12-31 00:00:00","12M"
